N¼ contribuyente,Fecha de pago,Distrito del inmueble,A–o transferencia del inmueble,Mes transferencia  del inmueble,Cantidad pagos,Impuesto pagado (S/),Intereses pagados (S/),Total pagado (S/),,,
"762688,07/01/2019,SANTIAGO DE SURCO,2018,12,1,""32,613.45"",0.00,""32,613.45"",,,"
"763905,23/01/2019,LA VICTORIA,2016,12,1,""1,353.75"",390.96,""1,744.71"",,,"
"765512,19/01/2019,JESUS MARIA,2019,1,2,""17,136.00"",0.00,""17,136.00"",,,"
"766567,17/01/2019,SAN MARTIN DE PORRES,2019,1,1,""1,439.73"",0.00,""1,439.73"",,,"
"766699,24/01/2019,SAN BORJA,2019,1,3,""174,615.00"",0.00,""174,615.00"",,,"
"766910,31/01/2019,PUNTA HERMOSA,2018,12,1,""21,056.40"",0.00,""21,056.40"",,,"
"767263,02/01/2019,MIRAFLORES,2018,12,2,""14,574.60"",0.00,""14,574.60"",,,"
"767675,19/01/2019,CARABAYLLO,2015,1,1,""1,351.39"",768.67,""2,120.06"",,,"
"770618,25/01/2019,SAN JUAN DE LURIGANCHO,2018,12,1,""3,933.88"",0.00,""3,933.88"",,,"
"770957,07/01/2019,SANTIAGO DE SURCO,2019,1,1,""2,195.94"",0.00,""2,195.94"",,,"
771095,21/01/2019,ATE,2018,12,1,834.14,0.00,834.14,,,
"771945,08/01/2019,SAN JUAN DE MIRAFLORES,2018,12,5,""11,013.00"",0.00,""11,013.00"",,,"
"774362,28/01/2019,CARABAYLLO,2017,12,2,""2,101.64"",304.32,""2,405.96"",,,"
"777252,09/01/2019,PUEBLO LIBRE,2018,12,2,""2,563.50"",0.00,""2,563.50"",,,"
"777252,14/01/2019,PUEBLO LIBRE,2018,12,2,""3,739.54"",0.00,""3,739.54"",,,"
"777690,21/01/2019,SANTIAGO DE SURCO,2018,12,2,""26,126.85"",0.00,""26,126.85"",,,"
"777978,31/01/2019,CARABAYLLO,2014,2,2,""6,413.66"",""4,533.18"",""10,946.84"",,,"
"780241,29/01/2019,VILLA MARIA DEL TRIUNFO,2018,12,1,""4,044.49"",0.00,""4,044.49"",,,"
785311,09/01/2019,LURIGANCHO,2016,6,1,263.50,94.44,357.94,,,
"786652,18/01/2019,SANTIAGO DE SURCO,2018,10,1,""5,498.25"",107.77,""5,606.02"",,,"
"786833,31/01/2019,COMAS,2018,12,1,""3,780.00"",0.00,""3,780.00"",,,"
787271,05/01/2019,LIMA,2018,12,1,390.01,0.00,390.01,,,
"796708,31/01/2019,CARABAYLLO,2012,12,1,""1,431.60"",""1,293.04"",""2,724.64"",,,"
801874,10/01/2019,LIMA,2019,1,1,750.00,0.00,750.00,,,
802174,31/01/2019,SANTA MARIA DEL MAR,2018,12,1,14.25,0.00,14.25,,,
802478,11/01/2019,SAN JUAN DE LURIGANCHO,2018,11,1,76.40,0.34,76.74,,,
"802576,30/01/2019,SAN BORJA,2019,1,1,""14,364.00"",0.00,""14,364.00"",,,"
805021,21/01/2019,PUENTE PIEDRA,2018,9,1,243.60,7.99,251.59,,,
"806273,07/01/2019,SANTIAGO DE SURCO,2018,12,3,""47,657.70"",0.00,""47,657.70"",,,"
"806740,07/01/2019,PUNTA HERMOSA,2018,12,1,""14,974.20"",0.00,""14,974.20"",,,"
"808405,10/01/2019,LA MOLINA,2018,11,1,""21,003.60"",84.01,""21,087.61"",,,"
"810936,15/01/2019,LA VICTORIA,2019,1,1,""5,884.51"",0.00,""5,884.51"",,,"
"815270,14/01/2019,LA VICTORIA,2019,1,3,""19,355.70"",0.00,""19,355.70"",,,"
"817270,16/01/2019,SAN JUAN DE LURIGANCHO,2018,12,2,""78,534.00"",0.00,""78,534.00"",,,"
818796,16/01/2019,LURIGANCHO,2017,3,1,41.31,10.37,51.68,,,
"823363,21/01/2019,SAN MIGUEL,2018,12,3,""19,580.11"",0.00,""19,580.11"",,,"
"826179,04/01/2019,SANTIAGO DE SURCO,2018,12,1,""8,400.60"",0.00,""8,400.60"",,,"
"827952,25/01/2019,SURQUILLO,2018,12,1,""1,086.51"",0.00,""1,086.51"",,,"
829144,04/01/2019,LA VICTORIA,2018,12,2,649.68,0.00,649.68,,,
"830523,23/01/2019,SAN BORJA,2018,12,2,""30,876.00"",0.00,""30,876.00"",,,"
"831990,17/01/2019,SANTIAGO DE SURCO,2018,10,2,""3,507.60"",67.36,""3,574.96"",,,"
"833277,24/01/2019,COMAS,2019,1,1,""3,747.00"",0.00,""3,747.00"",,,"
"836345,16/01/2019,SANTIAGO DE SURCO,2018,12,1,""13,960.50"",0.00,""13,960.50"",,,"
"838389,07/01/2019,SAN JUAN DE MIRAFLORES,2018,12,5,""23,403.60"",0.00,""23,403.60"",,,"
"839816,15/01/2019,SAN BORJA,2018,12,2,""7,551.00"",0.00,""7,551.00"",,,"
"840186,03/01/2019,SANTIAGO DE SURCO,2018,12,2,""13,397.56"",0.00,""13,397.56"",,,"
"840409,19/01/2019,SANTIAGO DE SURCO,2018,12,1,""18,562.28"",0.00,""18,562.28"",,,"
"840410,26/01/2019,SANTIAGO DE SURCO,2019,1,4,""34,620.30"",0.00,""34,620.30"",,,"
840537,03/01/2019,LA MOLINA,2018,12,1,855.00,0.00,855.00,,,
"843712,16/01/2019,SAN JUAN DE MIRAFLORES,2018,12,1,""4,517.70"",0.00,""4,517.70"",,,"
"844683,29/01/2019,SAN JUAN DE MIRAFLORES,2019,1,2,""16,546.50"",0.00,""16,546.50"",,,"
"844794,14/01/2019,MIRAFLORES,2019,1,1,""5,319.02"",0.00,""5,319.02"",,,"
"845041,23/01/2019,SANTIAGO DE SURCO,2018,11,1,""1,255.00"",11.55,""1,266.55"",,,"
"845045,23/01/2019,SANTIAGO DE SURCO,2018,11,1,""1,255.00"",11.55,""1,266.55"",,,"
"845522,17/01/2019,LIMA,2018,12,1,""1,080.30"",0.00,""1,080.30"",,,"
848049,29/01/2019,MIRAFLORES,2019,1,1,840.00,0.00,840.00,,,
"848543,09/01/2019,MAGDALENA DEL MAR,2018,12,2,""2,155.50"",0.00,""2,155.50"",,,"
"849003,28/01/2019,SANTIAGO DE SURCO,2018,12,1,""34,696.05"",0.00,""34,696.05"",,,"
"849269,12/01/2019,LA MOLINA,2018,12,1,""2,556.38"",0.00,""2,556.38"",,,"
"851069,17/01/2019,LIMA,2018,11,4,""25,299.45"",172.02,""25,471.47"",,,"
"854496,02/01/2019,VILLA EL SALVADOR,2018,12,1,""26,834.55"",0.00,""26,834.55"",,,"
"854541,29/01/2019,MIRAFLORES,2019,1,2,""10,529.40"",0.00,""10,529.40"",,,"
"854900,28/01/2019,LURIN,2019,1,1,""6,466.95"",0.00,""6,466.95"",,,"
855684,11/01/2019,SANTIAGO DE SURCO,2018,12,1,852.55,0.00,852.55,,,
"856710,14/01/2019,VILLA MARIA DEL TRIUNFO,2018,12,1,""3,780.00"",0.00,""3,780.00"",,,"
"857477,18/01/2019,CARABAYLLO,2013,4,2,""7,321.11"",""6,026.74"",""13,347.85"",,,"
"857484,17/01/2019,CARABAYLLO,2013,4,2,""7,321.11"",""6,023.81"",""13,344.92"",,,"
"859317,10/01/2019,SANTA ROSA,2015,8,1,900.71,431.62,""1,332.33"",,,"
"860153,09/01/2019,CARABAYLLO,2018,10,1,""1,290.00"",20.64,""1,310.64"",,,"
"860410,24/01/2019,JESUS MARIA,2019,1,1,""2,640.00"",0.00,""2,640.00"",,,"
862054,14/01/2019,PUEBLO LIBRE,2018,12,1,206.00,0.00,206.00,,,
"862827,10/01/2019,PUEBLO LIBRE,2018,12,1,""15,255.00"",0.00,""15,255.00"",,,"
"864101,29/01/2019,SAN ISIDRO,2018,12,10,""52,500.95"",0.00,""52,500.95"",,,"
"864493,31/01/2019,SAN ISIDRO,2019,1,4,""28,164.60"",0.00,""28,164.60"",,,"
"865005,03/01/2019,MIRAFLORES,2018,12,1,""51,053.25"",0.00,""51,053.25"",,,"
"865244,21/01/2019,BRE„A,2019,1,1,""23,632.50"",0.00,""23,632.50"",,,"
"865821,04/01/2019,LA VICTORIA,2018,12,1,""2,293.50"",0.00,""2,293.50"",,,"
"868501,28/01/2019,SANTIAGO DE SURCO,2019,1,5,""78,283.01"",0.00,""78,283.01"",,,"
"869641,31/01/2019,SANTIAGO DE SURCO,2018,12,2,""9,795.52"",0.00,""9,795.52"",,,"
"869749,10/01/2019,LA MOLINA,2018,12,1,""19,513.62"",0.00,""19,513.62"",,,"
"871342,23/01/2019,BARRANCO,2019,1,2,""20,560.50"",0.00,""20,560.50"",,,"
"875193,08/01/2019,LA VICTORIA,2018,12,2,""2,574.00"",0.00,""2,574.00"",,,"
"875686,23/01/2019,JESUS MARIA,2019,1,1,""14,656.80"",0.00,""14,656.80"",,,"
"875771,28/01/2019,COMAS,2018,12,3,""361,546.35"",0.00,""361,546.35"",,,"
"876825,07/01/2019,SAN BORJA,2018,12,2,""43,939.50"",0.00,""43,939.50"",,,"
"877310,31/01/2019,MIRAFLORES,2018,8,1,""5,110.31"",87.90,""5,198.21"",,,"
"882190,29/01/2019,VILLA EL SALVADOR,2019,1,2,""15,041.26"",0.00,""15,041.26"",,,"
"882646,07/01/2019,SAN BORJA,2018,11,1,""23,793.39"",66.62,""23,860.01"",,,"
"884061,21/01/2019,SAN ISIDRO,2019,1,1,""14,820.00"",0.00,""14,820.00"",,,"
"884926,02/01/2019,LOS OLIVOS,2018,12,1,""8,784.00"",0.00,""8,784.00"",,,"
887101,21/01/2019,ATE,2018,12,1,82.61,0.00,82.61,,,
"888042,18/01/2019,SANTIAGO DE SURCO,2019,1,1,""28,890.00"",0.00,""28,890.00"",,,"
891540,17/01/2019,SAN JUAN DE LURIGANCHO,2018,12,1,66.14,0.00,66.14,,,
"891549,29/01/2019,LA MOLINA,2018,12,1,""40,755.00"",0.00,""40,755.00"",,,"
"892836,09/01/2019,COMAS,2018,3,1,""3,985.98"",404.98,""4,390.96"",,,"
"893766,18/01/2019,LIMA,2018,12,1,""3,135.00"",0.00,""3,135.00"",,,"
"894245,31/01/2019,LIMA,2018,12,10,""53,031.00"",0.00,""53,031.00"",,,"
895144,28/01/2019,LA VICTORIA,2018,12,1,56.66,0.00,56.66,,,
"895304,30/01/2019,LA MOLINA,2018,12,2,""15,150.00"",0.00,""15,150.00"",,,"
"897986,17/01/2019,BRE„A,2018,11,3,""9,972.92"",67.81,""10,040.73"",,,"
"898257,29/01/2019,JESUS MARIA,2019,1,1,""199,020.00"",0.00,""199,020.00"",,,"
"899326,04/01/2019,CHORRILLOS,2018,12,2,""2,100.21"",0.00,""2,100.21"",,,"
"899518,24/01/2019,PUENTE PIEDRA,2019,1,2,""4,990.50"",0.00,""4,990.50"",,,"
"902265,16/01/2019,LA MOLINA,2019,1,1,""1,773.90"",0.00,""1,773.90"",,,"
"903090,03/01/2019,SURQUILLO,2018,12,6,""460,908.00"",0.00,""460,908.00"",,,"
903363,21/01/2019,COMAS,2018,1,1,684.00,89.47,773.47,,,
"905015,11/01/2019,SAN BORJA,2018,12,3,""45,725.76"",0.00,""45,725.76"",,,"
"905619,31/01/2019,LA MOLINA,2016,9,1,63.43,""3,602.28"",""3,665.71"",,,"
"908134,18/01/2019,MIRAFLORES,2019,1,1,""22,237.65"",0.00,""22,237.65"",,,"
"909443,29/01/2019,SAN ISIDRO,2018,10,1,""836,043.30"",""20,065.04"",""856,108.34"",,,"
"910986,28/01/2019,MIRAFLORES,2018,12,3,""29,628.00"",0.00,""29,628.00"",,,"
"912270,02/01/2019,LA MOLINA,2018,12,1,""50,968.20"",0.00,""50,968.20"",,,"
"912599,17/01/2019,PUEBLO LIBRE,2018,7,1,""14,219.93"",790.63,""15,010.56"",,,"
"915745,28/01/2019,LIMA,2019,1,1,""3,757.50"",0.00,""3,757.50"",,,"
"916020,15/01/2019,LA VICTORIA,2019,1,1,""6,065.55"",0.00,""6,065.55"",,,"
"917733,08/01/2019,SANTIAGO DE SURCO,2018,12,2,""23,608.80"",0.00,""23,608.80"",,,"
"918530,30/01/2019,PUNTA NEGRA,2018,12,1,""9,310.65"",0.00,""9,310.65"",,,"
"919065,14/01/2019,SAN MIGUEL,2018,11,2,""52,298.40"",292.88,""52,591.28"",,,"
"919300,31/01/2019,SAN ISIDRO,2016,10,1,""40,122.30"",""25,178.95"",""65,301.25"",,,"
"921375,16/01/2019,VILLA MARIA DEL TRIUNFO,2019,1,1,""4,740.00"",0.00,""4,740.00"",,,"
922572,10/01/2019,LIMA,2018,5,1,377.94,29.63,407.57,,,
"924750,29/01/2019,SAN ISIDRO,2019,1,1,""26,436.60"",0.00,""26,436.60"",,,"
"924882,10/01/2019,SANTIAGO DE SURCO,2018,12,1,""1,905.00"",0.00,""1,905.00"",,,"
"924889,23/01/2019,SURQUILLO,2018,12,1,""15,936.90"",0.00,""15,936.90"",,,"
"926912,23/01/2019,MIRAFLORES,2018,12,7,""17,893.67"",0.00,""17,893.67"",,,"
"927812,17/01/2019,LIMA,2019,1,1,""11,776.40"",0.00,""11,776.40"",,,"
"935404,26/01/2019,JESUS MARIA,2019,1,1,""1,449.45"",0.00,""1,449.45"",,,"
"935586,09/01/2019,LA VICTORIA,2018,12,1,""15,828.09"",0.00,""15,828.09"",,,"
"936109,08/01/2019,SAN ISIDRO,2019,1,1,""7,793.10"",0.00,""7,793.10"",,,"
936436,29/01/2019,SANTIAGO DE SURCO,2016,12,1,892.30,59.70,952.00,,,
"936918,31/01/2019,MIRAFLORES,2018,12,1,""35,359.89"",0.00,""35,359.89"",,,"
"939821,14/01/2019,SAN JUAN DE MIRAFLORES,2018,12,1,""5,952.27"",0.00,""5,952.27"",,,"
"941542,24/01/2019,MAGDALENA DEL MAR,2018,12,1,""19,333.11"",0.00,""19,333.11"",,,"
"941910,25/01/2019,LIMA,2018,10,1,""3,258.60"",73.00,""3,331.60"",,,"
"943144,17/01/2019,LA MOLINA,2018,12,1,""5,379.84"",0.00,""5,379.84"",,,"
"943147,17/01/2019,LA MOLINA,2018,12,1,""5,379.84"",0.00,""5,379.84"",,,"
"943515,30/01/2019,CARABAYLLO,2013,1,1,704.40,609.16,""1,313.56"",,,"
"950503,14/01/2019,LIMA,2019,1,1,""10,376.85"",0.00,""10,376.85"",,,"
"950872,25/01/2019,LURIGANCHO,2018,12,1,""2,998.65"",0.00,""2,998.65"",,,"
"951452,12/01/2019,CARABAYLLO,2018,8,1,""1,892.98"",80.27,""1,973.25"",,,"
954140,26/01/2019,JESUS MARIA,2019,1,2,846.78,0.00,846.78,,,
954639,11/01/2019,SAN BORJA,2018,12,1,635.48,0.00,635.48,,,
"955012,25/01/2019,SAN ISIDRO,2019,1,1,""23,835.00"",0.00,""23,835.00"",,,"
"955373,29/01/2019,MAGDALENA DEL MAR,2019,1,1,""9,626.40"",0.00,""9,626.40"",,,"
955741,24/01/2019,INDEPENDENCIA,2018,11,1,518.74,4.98,523.72,,,
957051,31/01/2019,CARABAYLLO,2013,3,1,0.00,311.95,311.95,,,
"957145,03/01/2019,LA MOLINA,2018,12,1,""4,629.24"",0.00,""4,629.24"",,,"
"958525,31/01/2019,LIMA,2019,1,1,""3,771.00"",0.00,""3,771.00"",,,"
"960170,21/01/2019,ATE,2018,7,1,""6,737.90"",385.41,""7,123.31"",,,"
"961501,16/01/2019,SANTIAGO DE SURCO,2018,11,1,""2,314.94"",14.82,""2,329.76"",,,"
"961551,23/01/2019,SAN JUAN DE LURIGANCHO,2017,1,1,""4,173.20"",""1,344.64"",""5,517.84"",,,"
961551,31/01/2019,SAN JUAN DE LURIGANCHO,2017,1,1,635.26,2.15,637.41,,,
"962231,09/01/2019,LA VICTORIA,2018,11,1,""7,355.01"",26.48,""7,381.49"",,,"
"963394,30/01/2019,SAN ISIDRO,2019,1,1,""52,718.40"",0.00,""52,718.40"",,,"
"963398,16/01/2019,RIMAC,2018,12,2,""12,510.00"",0.00,""12,510.00"",,,"
"963583,07/01/2019,SAN JUAN DE MIRAFLORES,2019,1,3,""5,796.00"",0.00,""5,796.00"",,,"
"968808,31/01/2019,CHORRILLOS,2018,6,1,""4,812.00"",354.16,""5,166.16"",,,"
"969688,09/01/2019,LINCE,2018,12,1,""6,337.50"",0.00,""6,337.50"",,,"
"974732,25/01/2019,MIRAFLORES,2019,1,2,""28,022.70"",0.00,""28,022.70"",,,"
"975713,10/01/2019,PUEBLO LIBRE,2018,12,1,""9,642.60"",0.00,""9,642.60"",,,"
"977346,30/01/2019,MIRAFLORES,2019,1,4,""272,005.56"",0.00,""272,005.56"",,,"
"978681,21/01/2019,ATE,2018,12,1,""24,097.50"",0.00,""24,097.50"",,,"
"980137,28/01/2019,JESUS MARIA,2018,12,2,""32,895.00"",0.00,""32,895.00"",,,"
"981338,31/01/2019,LIMA,2011,1,1,0.00,""4,191.35"",""4,191.35"",,,"
"981508,29/01/2019,SANTIAGO DE SURCO,2019,1,1,""17,806.50"",0.00,""17,806.50"",,,"
"982260,08/01/2019,SANTIAGO DE SURCO,2018,12,1,""3,396.18"",0.00,""3,396.18"",,,"
"983401,11/01/2019,SANTIAGO DE SURCO,2019,1,3,""24,301.20"",0.00,""24,301.20"",,,"
987238,30/01/2019,LURIN,2019,1,1,420.00,0.00,420.00,,,
"989248,03/01/2019,SANTIAGO DE SURCO,2018,12,2,""29,076.00"",0.00,""29,076.00"",,,"
"989260,25/01/2019,SANTIAGO DE SURCO,2019,1,1,""9,771.90"",0.00,""9,771.90"",,,"
"990890,25/01/2019,SANTIAGO DE SURCO,2019,1,1,""22,737.60"",0.00,""22,737.60"",,,"
"993020,23/01/2019,LIMA,2019,1,3,""7,031.88"",0.00,""7,031.88"",,,"
"993518,22/01/2019,SAN JUAN DE LURIGANCHO,2018,11,1,""1,284.75"",11.31,""1,296.06"",,,"
"996274,02/01/2019,BRE„A,2018,12,1,""2,490.15"",0.00,""2,490.15"",,,"
"997336,11/01/2019,LA MOLINA,2018,12,5,""79,863.00"",0.00,""79,863.00"",,,"
"997453,05/01/2019,SAN LUIS,2018,12,1,""2,977.26"",0.00,""2,977.26"",,,"
"999278,02/01/2019,SAN BORJA,2018,12,4,""452,025.01"",0.00,""452,025.01"",,,"
"999701,09/01/2019,SAN MIGUEL,2018,12,1,""4,026.24"",0.00,""4,026.24"",,,"
"1002121,23/01/2019,ATE,2018,11,4,""319,443.06"",""2,938.88"",""322,381.94"",,,"
1004121,24/01/2019,CARABAYLLO,2018,12,2,714.51,0.00,714.51,,,
"1006382,08/01/2019,BARRANCO,2018,12,2,""3,592.20"",0.00,""3,592.20"",,,"
"1007079,09/01/2019,LA MOLINA,2018,12,1,""12,154.34"",0.00,""12,154.34"",,,"
"1010355,03/01/2019,SAN BORJA,2018,12,1,""34,859.40"",0.00,""34,859.40"",,,"
"1015072,31/01/2019,JESUS MARIA,2017,7,1,""10,944.47"",""2,278.46"",""13,222.93"",,,"
"1015585,14/01/2019,SAN ISIDRO,2018,12,1,""179,925.00"",0.00,""179,925.00"",,,"
"1016443,21/01/2019,SANTIAGO DE SURCO,2018,12,3,""86,159.64"",0.00,""86,159.64"",,,"
"1017146,30/01/2019,LINCE,2019,1,1,""8,697.00"",0.00,""8,697.00"",,,"
"1017761,10/01/2019,SAN JUAN DE LURIGANCHO,2018,12,1,""2,629.66"",0.00,""2,629.66"",,,"
"1019637,29/01/2019,CARABAYLLO,2018,12,1,""1,698.00"",0.00,""1,698.00"",,,"
"1025002,31/01/2019,SURQUILLO,2018,9,2,""12,435.00"",457.60,""12,892.60"",,,"
"1025073,10/01/2019,PUNTA NEGRA,2018,12,1,""11,707.32"",0.00,""11,707.32"",,,"
"1027141,14/01/2019,MIRAFLORES,2018,12,1,""19,011.00"",0.00,""19,011.00"",,,"
1027141,16/01/2019,MIRAFLORES,2019,1,1,216.22,0.00,216.22,,,
"1027473,07/01/2019,MIRAFLORES,2018,12,4,""32,010.00"",0.00,""32,010.00"",,,"
"1028214,24/01/2019,LURIGANCHO,2018,12,1,""2,631.00"",0.00,""2,631.00"",,,"
"1032012,16/01/2019,MIRAFLORES,2019,1,1,""17,338.14"",0.00,""17,338.14"",,,"
"1033719,30/01/2019,SAN LUIS,2019,1,2,""20,560.50"",0.00,""20,560.50"",,,"
1035269,25/01/2019,MAGDALENA DEL MAR,2019,1,1,545.77,0.00,545.77,,,
"1035590,03/01/2019,SAN MIGUEL,2018,6,1,""37,887.00"",""2,364.14"",""40,251.14"",,,"
1036262,31/01/2019,MAGDALENA DEL MAR,2017,6,1,0.00,0.00,0.00,,,
"1040779,23/01/2019,SAN ISIDRO,2019,1,1,""13,230.00"",0.00,""13,230.00"",,,"
"1041057,09/01/2019,JESUS MARIA,2018,12,1,""7,878.30"",0.00,""7,878.30"",,,"
"1041955,22/01/2019,SANTIAGO DE SURCO,2018,12,7,""87,615.92"",0.00,""87,615.92"",,,"
"1042056,25/01/2019,MIRAFLORES,2019,1,1,""17,566.32"",0.00,""17,566.32"",,,"
"1043039,02/01/2019,CIENEGUILLA,2018,12,1,""4,534.73"",0.00,""4,534.73"",,,"
"1043774,30/01/2019,MIRAFLORES,2019,1,1,""14,112.00"",0.00,""14,112.00"",,,"
"1044299,25/01/2019,MAGDALENA DEL MAR,2019,1,1,""6,770.40"",0.00,""6,770.40"",,,"
"1045685,31/01/2019,CARABAYLLO,2015,6,1,739.71,""1,033.12"",""1,772.83"",,,"
1045934,12/01/2019,RIMAC,2018,12,1,777.00,0.00,777.00,,,
"1046718,02/01/2019,LIMA,2018,11,1,""327,680.38"",262.14,""327,942.52"",,,"
"1046718,24/01/2019,PUEBLO LIBRE,2019,1,1,""138,511.78"",0.00,""138,511.78"",,,"
"1046718,30/01/2019,JESUS MARIA,2019,1,1,""11,488.26"",0.00,""11,488.26"",,,"
"1047093,11/01/2019,SANTIAGO DE SURCO,2018,12,5,""16,488.75"",0.00,""16,488.75"",,,"
"1047279,14/01/2019,SANTIAGO DE SURCO,2019,1,1,""9,324.00"",0.00,""9,324.00"",,,"
"1048722,05/01/2019,CHORRILLOS,2018,12,1,""6,303.75"",0.00,""6,303.75"",,,"
"1051568,28/01/2019,LINCE,2018,12,1,""6,371.25"",0.00,""6,371.25"",,,"
1051568,31/01/2019,LINCE,2018,12,2,47.74,0.00,47.74,,,
1052814,17/01/2019,LURIN,2019,1,1,963.06,0.00,963.06,,,
1052814,24/01/2019,LURIN,2019,1,1,825.71,0.00,825.71,,,
1052822,10/01/2019,SAN MARTIN DE PORRES,2018,12,1,524.25,0.00,524.25,,,
"1053612,30/01/2019,SURQUILLO,2019,1,1,""1,507.05"",0.00,""1,507.05"",,,"
"1054562,08/01/2019,LINCE,2018,12,2,""23,590.65"",0.00,""23,590.65"",,,"
"1054825,07/01/2019,SAN BORJA,2019,1,2,""61,891.20"",0.00,""61,891.20"",,,"
"1054982,18/01/2019,ATE,2018,12,1,""1,455.72"",0.00,""1,455.72"",,,"
"1055342,09/01/2019,MIRAFLORES,2018,11,3,""70,113.04"",252.40,""70,365.44"",,,"
1056886,07/01/2019,LURIN,2018,1,1,92.22,11.55,103.77,,,
1057189,29/01/2019,LIMA,2017,7,1,510.83,105.44,616.27,,,
"1058856,23/01/2019,MIRAFLORES,2019,1,2,""32,183.55"",0.00,""32,183.55"",,,"
"1060030,31/01/2019,VILLA MARIA DEL TRIUNFO,2017,5,1,""5,804.62"",""1,353.94"",""7,158.56"",,,"
"1065297,16/01/2019,CHORRILLOS,2018,11,4,""13,570.71"",86.84,""13,657.55"",,,"
"1066514,25/01/2019,LURIGANCHO,2018,11,2,""58,368.00"",583.68,""58,951.68"",,,"
"1068113,11/01/2019,LURIGANCHO,2019,1,1,""3,165.96"",0.00,""3,165.96"",,,"
"1069510,28/01/2019,LIMA,2018,12,1,""1,863.99"",0.00,""1,863.99"",,,"
"1069958,05/01/2019,SANTIAGO DE SURCO,2018,11,1,""1,472.89"",2.95,""1,475.84"",,,"
"1070215,11/01/2019,MIRAFLORES,2018,11,1,""18,814.38"",82.78,""18,897.16"",,,"
"1070655,18/01/2019,SAN ISIDRO,2019,1,1,""20,666.48"",0.00,""20,666.48"",,,"
"1071258,11/01/2019,LURIN,2019,1,1,""7,164.36"",0.00,""7,164.36"",,,"
"1071344,29/01/2019,MIRAFLORES,2019,1,1,""2,764.80"",0.00,""2,764.80"",,,"
